ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781173800.6997828,7.728407144546509,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,888474699,600,19,0.08113,20,0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173800.800001,7.828625202178955,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,890169237,600,19,0.08113,21,0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173800.9003663,7.928990602493286,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,891863603,600,25,0.10675,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.0005581,8.029182434082031,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,893524324,600,19,0.08113,15,0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.100871,8.12949538230896,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,895201959,600,20,0.0854,23,0.054993,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.2013814,8.230005741119385,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,896879677,601,17,0.07259,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.3019214,8.330545663833618,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,898591066,600,18,0.07686,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.4022577,8.430881977081299,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,900251640,600,13,0.05551,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.5028048,8.531429052352905,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,901946149,600,18,0.07686,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.6036391,8.632263422012329,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,903640354,600,15,0.06405,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.7040298,8.732654094696045,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,905318401,600,20,0.0854,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.8043149,8.832939147949219,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,906996154,600,17,0.07259,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173801.90445,8.933074235916138,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,908690536,600,17,0.07259,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.0045989,9.033223152160645,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,910351301,600,13,0.05551,14,0.033474,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.104975,9.133599281311035,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,912062503,600,18,0.07686,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.2053444,9.233968734741211,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,913740344,601,18,0.07686,17,0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.306135,9.33475923538208,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,915401260,600,17,0.07259,18,0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.4064307,9.435055017471313,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,917095502,600,20,0.0854,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.507146,9.535770177841187,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,918789927,600,17,0.07259,15,0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.6075792,9.636203527450562,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,920484263,601,19,0.08113,20,0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.7080436,9.73666787147522,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,922162339,601,17,0.07259,16,0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.8081577,9.836781978607178,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,923840020,600,16,0.06832,19,0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173802.908434,9.937058210372925,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,925534410,600,19,0.08113,20,0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.0085893,10.037213563919067,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,925607467,-579,-20,-0.0854,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.1087947,10.137418985366821,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,923929896,-600,-21,-0.08967,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.20898,10.23760437965393,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,922252107,-600,-20,-0.0854,-22,-0.052602,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.3091378,10.337762117385864,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,920557906,-599,-21,-0.08967,-22,-0.052602,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.4096956,10.43831992149353,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,918896420,-600,-17,-0.07259,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.5100749,10.53869915008545,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,917202108,-600,-20,-0.0854,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.610254,10.638878345489502,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,915490610,-600,-20,-0.0854,-15,-0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.7107143,10.739338636398315,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,913846744,-600,-22,-0.09394,-22,-0.052602,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.8108945,10.839518785476685,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,912152327,-599,-17,-0.07259,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173803.9112,10.939824342727661,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,910474681,-600,-22,-0.09394,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.011581,11.040205240249634,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,908779918,-600,-16,-0.06832,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.1116388,11.140263080596924,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,907102526,-600,-23,-0.09821,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.2119708,11.24059510231018,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,905424584,-600,-21,-0.08967,-23,-0.054993,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.3121421,11.340766429901123,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,903730468,-599,-22,-0.09394,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.4124305,11.441054821014404,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,902068950,-600,-18,-0.07686,-16,-0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.5129151,11.541539430618286,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,900357893,-600,-18,-0.07686,-19,-0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.6134126,11.64203691482544,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,898663179,-600,-17,-0.07259,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.7138493,11.742473602294922,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,896985858,-599,-20,-0.0854,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.8141544,11.84277868270874,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,895341582,-599,-20,-0.0854,-14,-0.033474,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173804.9146495,11.943273782730103,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,893647101,-600,-18,-0.07686,-19,-0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.015049,12.043673276901245,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,891935707,-599,-19,-0.08113,-16,-0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.1151772,12.14380145072937,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,890274988,-600,-25,-0.10675,-25,-0.059775,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.215376,12.24400019645691,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,888580349,-599,-21,-0.08967,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.315794,12.344418287277222,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,886919600,-599,-20,-0.0854,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.4162626,12.444886922836304,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,885241321,-600,-18,-0.07686,-16,-0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.516673,12.545297384262085,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,883530408,-599,-20,-0.0854,-18,-0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.6168559,12.645480155944824,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,881835651,-599,-17,-0.07259,-18,-0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.7172234,12.745847702026367,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,880158399,-599,-22,-0.09394,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.8176696,12.846293926239014,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,878463828,-599,-17,-0.07259,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173805.9178908,12.946515083312988,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,876802887,-600,-23,-0.09821,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.0185335,13.047157764434814,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,875108231,-599,-17,-0.07259,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.1190748,13.147699117660522,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,873430711,-599,-20,-0.0854,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.219509,13.248133182525635,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,871736187,-599,-20,-0.0854,-20,-0.04782,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.3198652,13.34848952293396,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,870041778,-600,-20,-0.0854,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.4201078,13.448732137680054,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,868363558,-600,-18,-0.07686,-15,-0.035865,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.5202725,13.548896789550781,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,866719652,-599,-20,-0.0854,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.6204493,13.649073600769043,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,865008145,-599,-19,-0.08113,-18,-0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.7205362,13.749160528182983,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,863330901,-599,-24,-0.10248,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.8205934,13.849217653274536,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,861653031,-599,-19,-0.08113,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173806.9211113,13.949735641479492,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,859975281,-600,-21,-0.08967,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.0212042,14.04982852935791,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,858280691,-599,-20,-0.0854,-18,-0.043038,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.1215625,14.150186777114868,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,856603164,-600,-21,-0.08967,-19,-0.045429,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.2218425,14.25046682357788,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,854908669,-599,-17,-0.07259,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.322209,14.350833177566528,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,853230992,-600,-18,-0.07686,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.4223256,14.450949907302856,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,851569603,-600,-16,-0.06832,-16,-0.038256,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.5227566,14.55138087272644,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,849858587,-600,-22,-0.09394,-23,-0.054993,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.623101,14.65172529220581,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,848197376,-599,-18,-0.07686,-17,-0.040647,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.7233098,14.751934051513672,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,846536880,-599,-20,-0.0854,-20,-0.04782,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.8236785,14.85230278968811,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,844825389,-599,-17,-0.07259,-21,-0.050211,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173807.9238575,14.952481746673584,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,843164454,-600,-24,-0.10248,-26,-0.062166,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173808.0241706,15.052794933319092,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,841486636,-599,-20,-0.0854,-18,-0.043038,308,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
1781173808.1246479,15.153272151947021,D1_LONG_CYCLE_LOW,D1_LONG_CYCLE_LOW_R02_20260611_172952,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,839758786,-600,-25,-0.10675,-26,-0.062166,307,49,4270,2391,6000,,600,,,,cyclic,normal,0,no_load,both,"D1: long cycle, low speed",servo-app/lab-0.1
