ts,t,experiment_id,session_id,device_id,statusword,statusword_flags,mode_display,error_code,position,velocity,current,current_A,torque,torque_Nm,dc_bus_voltage,drive_temp,rated_current,rated_torque,max_motor_speed,target_position,target_velocity,target_torque,acceleration_cmd,deceleration_cmd,regime_label,risk_label,is_artificial_anomaly,load_type,direction,operator_comment,software_version
1781165025.937494,7.224318742752075,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-781565827,1200,20,0.0854,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.0379045,7.3247292041778564,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-778143441,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.1386318,7.425456523895264,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-774787953,1201,20,0.0854,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.2389998,7.525824546813965,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-771399038,1200,20,0.0854,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.3390305,7.625855207443237,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-768110731,1201,20,0.0854,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.4397397,7.726564407348633,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-764654562,1201,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.5400236,7.826848268508911,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-761366534,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.640438,7.927262783050537,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-758011020,1201,20,0.0854,21,0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.7405415,8.027366161346436,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-754622073,1200,20,0.0854,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.8409007,8.12772536277771,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-751232821,1201,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165026.9411979,8.228022575378418,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-747843999,1201,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.0412667,8.328091382980347,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-744522253,1201,18,0.07686,19,0.045429,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.1417255,8.428550243377686,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-741133253,1201,18,0.07686,19,0.045429,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.2417948,8.528619527816772,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-737744374,1200,19,0.08113,19,0.045429,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.342002,8.62882661819458,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-734388738,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.4424694,8.729294061660767,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-731033567,1201,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.542724,8.829548597335815,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-727711818,1201,19,0.08113,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.642827,8.929651737213135,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-724322771,1201,18,0.07686,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.743098,9.029922723770142,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-720967487,1200,18,0.07686,20,0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.84325,9.130074739456177,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-717578225,1201,20,0.0854,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165027.9433272,9.230151891708374,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-714223020,1201,19,0.08113,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.0437057,9.330530405044556,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-710867583,1201,16,0.06832,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.1439197,9.430744409561157,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-707478696,1201,21,0.08967,17,0.040647,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.2440274,9.53085207939148,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-704123348,1201,20,0.0854,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.3441565,9.630981206893921,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-700767730,1201,21,0.08967,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.4445,9.731324672698975,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-697412512,1200,24,0.10248,17,0.040647,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.5445492,9.831373929977417,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-694057094,1201,21,0.08967,19,0.045429,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.6446626,9.931487321853638,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-690735354,1201,19,0.08113,18,0.043038,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.744799,10.031623601913452,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,4663,RTSO|SO|OE|VE|QS|ACK,3,0,-688868268,-37,-22,-0.09394,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.844958,10.13178277015686,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-691622883,-1199,-21,-0.08967,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165028.945407,10.232231616973877,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-694978221,-1201,-21,-0.08967,-24,-0.057384,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.0454319,10.332256555557251,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-698300023,-1200,-21,-0.08967,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.1459308,10.432755470275879,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-701722681,-1201,-22,-0.09394,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.246184,10.533008813858032,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-705044580,-1201,-20,-0.0854,-22,-0.052602,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.3464553,10.633280038833618,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-708366212,-1200,-20,-0.0854,-19,-0.045429,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.4465764,10.73340106010437,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-711755453,-1201,-20,-0.0854,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.5467067,10.833531379699707,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-715144472,-1200,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.646815,10.933639764785767,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-718499895,-1201,-23,-0.09821,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.746968,11.033792734146118,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-721821756,-1201,-21,-0.08967,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.847595,11.134419679641724,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-725210705,-1201,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165029.9479208,11.234745502471924,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-728599925,-1201,-21,-0.08967,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.048318,11.335142612457275,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-731955290,-1200,-22,-0.09394,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.1487958,11.435620546340942,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-735344383,-1201,-21,-0.08967,-21,-0.050211,302,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.2491984,11.536023139953613,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-738666326,-1201,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.3495104,11.636335134506226,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-742055237,-1201,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.4498172,11.736641883850098,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-745444390,-1201,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.5503378,11.837162494659424,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-748799722,-1200,-21,-0.08967,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.650933,11.937757730484009,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-752188745,-1200,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.7511978,12.038022518157959,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-755544234,-1200,-22,-0.09394,-23,-0.054993,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.851653,12.138477802276611,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-758933214,-1201,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165030.951732,12.238556623458862,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-762288796,-1201,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.0522008,12.339025497436523,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-765644004,-1200,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.1523333,12.439157962799072,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-768999463,-1200,-21,-0.08967,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.2527487,12.539573431015015,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-772354981,-1200,-21,-0.08967,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.3528483,12.639672994613647,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-775744050,-1201,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.4534454,12.740270137786865,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-779133136,-1200,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.5540202,12.840844869613647,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-782521931,-1200,-19,-0.08113,-24,-0.057384,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.6544845,12.941309213638306,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-785843855,-1200,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.7545393,13.041363954544067,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-789232805,-1200,-24,-0.10248,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.8547974,13.141622066497803,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-792554933,-1200,-23,-0.09821,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165031.9550245,13.241849184036255,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-795977505,-1200,-23,-0.09821,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.0554864,13.342311143875122,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-799299269,-1200,-21,-0.08967,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.155508,13.442332744598389,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-802654648,-1200,-24,-0.10248,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.256138,13.542962789535522,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-806043562,-1199,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.3563535,13.643178224563599,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-809399202,-1200,-22,-0.09394,-22,-0.052602,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.4566193,13.743443965911865,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-812754691,-1200,-22,-0.09394,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.5569131,13.843737840652466,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-816176980,-1199,-16,-0.06832,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.657208,13.944032669067383,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-819498932,-1199,-20,-0.0854,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.7573187,14.044143438339233,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-822854323,-1199,-20,-0.0854,-23,-0.054993,304,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.8574219,14.144246578216553,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-826243472,-1199,-20,-0.0854,-20,-0.04782,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
1781165032.957616,14.244440793991089,D3_LONG_CYCLE_HARD,D3_LONG_CYCLE_HARD_R01_20260611_150338,delta-asda-b3-e,1591,RTSO|SO|OE|VE|QS|TR,3,0,-829532041,-1200,-24,-0.10248,-21,-0.050211,303,49,4270,2391,6000,,1200,,,,cyclic,elevated_load,0,no_load,both,"D3: long cycle, frequent acc/dec",servo-app/lab-0.1
